gene,spearman_rho,wald_p,wald_q,log2fc_max_min,is_progression_coupled,lineage
PINK1-AS,-0.018120595670665297,0.5812166790094226,1.0,14.854137,False,LSEC
PITPNA-AS1,0.05131313519997045,0.11807076630655447,1.0,15.692028,False,LSEC
PLCXD2-AS1,,1.0,1.0,0.0,False,LSEC
PLS1-AS1,,1.0,1.0,0.0,False,LSEC
POT1-AS1,0.008690795308521895,0.7913642610679946,1.0,13.665343,False,LSEC
POU6F2-AS1,,1.0,1.0,0.0,False,LSEC
PPP1R26-AS1,-0.05385844979929062,0.10088891990829277,1.0,13.865576,False,LSEC
PRC1-AS1,,1.0,1.0,0.0,False,LSEC
PRICKLE2-AS3,-0.0580441006916752,0.07701673176861494,1.0,13.916584,False,LSEC
PRKAG2-AS1,-0.008334597093373535,0.7997298482153913,1.0,14.390159,False,LSEC
PRKAR2A-AS1,,1.0,1.0,0.0,False,LSEC
PRKCQ-AS1,0.09448778821738972,0.003945151622022263,0.641046940802323,15.961567,False,LSEC
PRKG1-AS1,,1.0,1.0,0.0,False,LSEC
PRKX-AS1,,1.0,1.0,0.0,False,LSEC
PRMT5-AS1,,1.0,1.0,0.0,False,LSEC
PROSER2-AS1,,1.0,1.0,0.0,False,LSEC
PROX1-AS1,0.05189996071568005,0.11391906669060686,1.0,14.954826,False,LSEC
PRR7-AS1,-0.030234175228238142,0.35731555082019417,1.0,13.619877,False,LSEC
PRRT3-AS1,0.0020400490980833916,0.9504863607886316,1.0,14.033674,False,LSEC
PSMD6-AS2,0.04324487471284658,0.18786420603226925,1.0,14.844152,False,LSEC
PSMG3-AS1,0.04139167282759172,0.20751098237197216,1.0,14.945501,False,LSEC
PTCSC3,,1.0,1.0,0.0,False,LSEC
PTOV1-AS1,0.005564316174178132,0.8655051843802115,1.0,13.926706,False,LSEC
PWRN1,,1.0,1.0,0.0,False,LSEC
PXN-AS1,-0.008377573419448153,0.7987192777352148,1.0,15.913668,False,LSEC
RAB11B-AS1,-0.025659807620157214,0.4347002977118635,1.0,2.2220073,False,LSEC
RAD21-AS1,0.002309966234019811,0.9439453955693414,1.0,13.367688,False,LSEC
RAI1-AS1,,1.0,1.0,0.0,False,LSEC
RAMP2-AS1,0.045740786137569316,0.1636172396865353,1.0,2.2154474,False,LSEC
RAP2C-AS1,-0.003847065476162665,0.9067814436018448,1.0,15.460308,False,LSEC
RASAL2-AS1,-0.006370538713457433,0.8462452685450607,1.0,16.348587,False,LSEC
RASSF8-AS1,0.018417425411593722,0.575039086927029,1.0,2.788708,False,LSEC
RBM26-AS1,-0.017602798753705948,0.5920665874034687,1.0,2.7156096,False,LSEC
RBMS3-AS2,,1.0,1.0,0.0,False,LSEC
RBMS3-AS3,0.01486750331345234,0.6508591338153902,1.0,15.509392,False,LSEC
RBPMS-AS1,0.06269896054419995,0.05608946513744699,1.0,14.106081,False,LSEC
RFPL1S,-0.06361977356743267,0.05256807834243958,1.0,2.3679194,False,LSEC
RFPL3S,0.03990421507856533,0.2243252729470858,1.0,13.367688,False,LSEC
RGMB-AS1,-0.04298787890890093,0.1905037976655361,1.0,15.006033,False,LSEC
RGPD4-AS1,0.00782256361961285,0.8117954144891342,1.0,13.815258,False,LSEC
RHPN1-AS1,,1.0,1.0,0.0,False,LSEC
RMDN2-AS1,,1.0,1.0,0.0,False,LSEC
RN7SL832P,0.1021720658994685,0.001820061483403451,0.5235710200590594,2.6654088,False,LSEC
RNASEH2B-AS1,,1.0,1.0,0.0,False,LSEC
RNF157-AS1,,1.0,1.0,0.0,False,LSEC
RNF185-AS1,,1.0,1.0,0.0,False,LSEC
RNU6ATAC35P,-0.046514115735751,0.15660428436696272,1.0,13.993759,False,LSEC
RRM1-AS1,-0.054103260934741944,0.09934705884208077,1.0,13.8125725,False,LSEC
RUSC1-AS1,-0.033053800664848504,0.3142318779692789,1.0,15.020733,False,LSEC
RUVBL1-AS1,,1.0,1.0,0.0,False,LSEC
SAMSN1-AS1,,1.0,1.0,0.0,False,LSEC
SAP30L-AS1,0.04311747130976851,0.18916937241351048,1.0,13.989014,False,LSEC
SAPCD1-AS1,,1.0,1.0,0.0,False,LSEC
SBF2-AS1,-0.046564417259033354,0.1561561314445185,1.0,15.877813,False,LSEC
SCARNA9,,1.0,1.0,0.0,False,LSEC
SCGB1B2P,0.03854365950437253,0.2405368701824402,1.0,15.230175,False,LSEC
SDCBP2-AS1,-0.0094274765462984,0.7741396638257164,1.0,15.30558,False,LSEC
SEC24B-AS1,-0.02445876869420056,0.4565143188757611,1.0,15.733105,False,LSEC
SEC62-AS1,,1.0,1.0,0.0,False,LSEC
SEMA3B-AS1,-0.036232048046795515,0.26993591424851204,1.0,13.965863,False,LSEC
SENCR,0.03587802339610403,0.27464692632185567,1.0,15.4377365,False,LSEC
SERTAD4-AS1,0.09657125330847234,0.003215280062458081,0.641046940802323,14.715237,False,LSEC
SFTA1P,,1.0,1.0,0.0,False,LSEC
SFTA3,,1.0,1.0,0.0,False,LSEC
SH3BP5-AS1,0.03382356177809834,0.3030888961904111,1.0,15.75985,False,LSEC
SH3RF3-AS1,0.04673791013381935,0.15461787720459053,1.0,16.427979,False,LSEC
SHANK2-AS1,0.0378233204272291,0.24944604993063055,1.0,13.856117,False,LSEC
SHANK2-AS3,-0.040883459620370606,0.21315003276699554,1.0,13.456497,False,LSEC
SIAH2-AS1,,1.0,1.0,0.0,False,LSEC
SIDT1-AS1,0.042352326433078534,0.19714841479564363,1.0,13.70923,False,LSEC
SIGLEC5,,1.0,1.0,0.0,False,LSEC
SIX3-AS1,,1.0,1.0,0.0,False,LSEC
SLC16A1-AS1,0.04726924129388914,0.14997836639827228,1.0,15.739231,False,LSEC
SLC22A18AS,0.007030916967999266,0.8305369481480174,1.0,14.111397,False,LSEC
SLC25A21-AS1,0.05745816025151297,0.08005200515756074,1.0,15.318068,False,LSEC
SLC25A30-AS1,0.04900714761619999,0.13554212309874794,1.0,14.091459,False,LSEC
SLC26A4-AS1,,1.0,1.0,0.0,False,LSEC
SLC8A1-AS1,0.010879586730123169,0.7405178031144648,1.0,13.139575,False,LSEC
SLC9A9-AS2,,1.0,1.0,0.0,False,LSEC
SMAD5-AS1,-0.004529006005849439,0.8903536747031305,1.0,13.309622,False,LSEC
SMARCA5-AS1,0.03121341977004343,0.34194961238264204,1.0,13.244752,False,LSEC
SMCR2,,1.0,1.0,0.0,False,LSEC
SMCR5,0.005888419470016815,0.8577523957827928,1.0,2.0655112,False,LSEC
SMIM2-AS1,-0.006734511727624181,0.8375795299959815,1.0,13.815258,False,LSEC
SNAI3-AS1,-0.029026420961451905,0.37685499944822687,1.0,15.2525425,False,LSEC
SNAP25-AS1,,1.0,1.0,0.0,False,LSEC
SNHG10,0.00540568604415546,0.8693044969804018,1.0,14.74689,False,LSEC
SNHG12,0.019623850490777858,0.5502554360979441,1.0,3.2619183,False,LSEC
SNHG15,0.04548342221680937,0.16600280710412355,1.0,2.032349,False,LSEC
SNHG18,0.0238690857065038,0.46744538550943,1.0,14.041594,False,LSEC
SNHG7,0.0904667122228693,0.005792043658496619,0.641046940802323,1.1632569,False,LSEC
SNHG8,0.08465624432664763,0.009838871643980408,0.9434384698616769,1.0187249,False,LSEC
SNHG9,0.1325117598257283,5.092671278258005e-05,0.043949753131366585,1.5108632,False,LSEC
SNRK-AS1,-0.004173812890051793,0.8989047744909595,1.0,13.93046,False,LSEC
SPATA13,-0.018107492132329425,0.5814901015279442,1.0,1.7191668,False,LSEC
SPATA13-AS1,,1.0,1.0,0.0,False,LSEC
SPATA41,-0.036838044904925565,0.26200096674285156,1.0,15.1874485,False,LSEC
SPATA8,,1.0,1.0,0.0,False,LSEC
SPIN4-AS1,,1.0,1.0,0.0,False,LSEC
SRGAP2-AS1,0.04981906606434383,0.1291762840149238,1.0,14.075899,False,LSEC
SRRM2-AS1,-0.06519847068879192,0.04696059712133508,1.0,14.055235,False,LSEC
SSBP3-AS1,,1.0,1.0,0.0,False,LSEC
ST20,-0.04610514975194644,0.16028410677514565,1.0,15.316812,False,LSEC
ST3GAL6-AS1,0.043943598813512126,0.1808240323280489,1.0,13.241274,False,LSEC
ST7-AS1,-0.012797221256491105,0.6968739765244321,1.0,15.196458,False,LSEC
ST7-AS2,0.04541246562622005,0.16666509164701374,1.0,13.279919,False,LSEC
ST7-OT4,-0.03063604399204526,0.35095779949571587,1.0,15.896893,False,LSEC
ST8SIA6-AS1,0.032465932208211604,0.3229207048199985,1.0,13.088866,False,LSEC
STARD4-AS1,0.013686436399156557,0.6769610423474438,1.0,2.2182908,False,LSEC
STAU2-AS1,0.042352326433078534,0.19714841479564363,1.0,13.70923,False,LSEC
STEAP3-AS1,,1.0,1.0,0.0,False,LSEC
STK24-AS1,0.010270293012264894,0.7545692322753929,1.0,15.451996,False,LSEC
STX18-AS1,0.05081454998022046,0.12169048880716472,1.0,14.942944,False,LSEC
STXBP5-AS1,-0.012010420325136247,0.7146695893213924,1.0,15.850186,False,LSEC
SUCLA2-AS1,,1.0,1.0,0.0,False,LSEC
SYP-AS1,,1.0,1.0,0.0,False,LSEC
SZT2-AS1,,1.0,1.0,0.0,False,LSEC
TAB3-AS2,,1.0,1.0,0.0,False,LSEC
TAPT1-AS1,0.06253599642559132,0.05673265839857791,1.0,3.6507075,False,LSEC
TBC1D3P1-DHX40P1,0.020196918674733985,0.5386696969151511,1.0,13.895652,False,LSEC
TCEAL3-AS1,,1.0,1.0,0.0,False,LSEC
TERC,0.04106182287206243,0.21115849787839946,1.0,15.044954,False,LSEC
TET2-AS1,,1.0,1.0,0.0,False,LSEC
TEX26-AS1,,1.0,1.0,0.0,False,LSEC
TEX41,,1.0,1.0,0.0,False,LSEC
TFAP2A-AS1,,1.0,1.0,0.0,False,LSEC
THAP7-AS1,0.06537631676866873,0.0463616075797767,1.0,15.729969,False,LSEC
THAP9-AS1,0.0007882543421419317,0.9808579883186745,1.0,1.1211061,False,LSEC
THOC7-AS1,0.009068528457542989,0.7825190646370465,1.0,13.766573,False,LSEC
TIPARP-AS1,-0.06861541766561563,0.0365269218112556,1.0,15.831963,False,LSEC
TLR8-AS1,,1.0,1.0,0.0,False,LSEC
TM4SF1-AS1,-0.035705842902219294,0.276958278597861,1.0,15.871977,False,LSEC
TM4SF19-AS1,-0.015171947715259418,0.6441979449619714,1.0,14.106376,False,LSEC
TMEM105,-0.005753061683106044,0.8609886323081483,1.0,14.020785,False,LSEC
TMEM254-AS1,-0.018493691437971835,0.5734568651939617,1.0,14.143901,False,LSEC
TMEM44-AS1,0.00448510004663214,0.8914100202409689,1.0,14.614794,False,LSEC
TMEM72-AS1,,1.0,1.0,0.0,False,LSEC
TMEM78,,1.0,1.0,0.0,False,LSEC
TMEM9B-AS1,-0.020743522950680732,0.5277339546160607,1.0,15.692467,False,LSEC
TMLHE-AS1,0.05090581324887491,0.12102151899620923,1.0,14.554569,False,LSEC
TMPO-AS1,0.0076012878043295136,0.8170235838337715,1.0,14.508772,False,LSEC
TNK2-AS1,,1.0,1.0,0.0,False,LSEC
TP53TG1,-0.04497868392570996,0.17075703977067336,1.0,1.9760017,False,LSEC
TP73-AS1,0.04528153909117859,0.1678923173078447,1.0,1.8438983,False,LSEC
TPRG1-AS1,-0.042597137568529855,0.19456916675389466,1.0,13.400051,False,LSEC
TPRXL,,1.0,1.0,0.0,False,LSEC
TPT1-AS1,-0.031268879217565236,0.34109217940025294,1.0,1.1139383,False,LSEC
TPTEP1,0.025362917203848843,0.4400359733498579,1.0,1.5634661,False,LSEC
TRAF3IP2-AS1,0.02252611503320865,0.4928724297222144,1.0,16.238459,False,LSEC
TRAM2-AS1,0.000899263678626265,0.9781628621145624,1.0,15.952962,False,LSEC
TRAPPC12-AS1,,1.0,1.0,0.0,False,LSEC
TRBV11-2,,1.0,1.0,0.0,False,LSEC
TRERNA1,,1.0,1.0,0.0,False,LSEC
TRIM16L,0.02451161884012381,0.4555416800304667,1.0,15.273024,False,LSEC
TRIM52-AS1,0.009891980837585761,0.7633351325780835,1.0,1.5580399,False,LSEC
TSIX,0.020376253583576014,0.5350693300570963,1.0,2.5234687,False,LSEC
TSPEAR-AS1,,1.0,1.0,0.0,False,LSEC
TTC3-AS1,,1.0,1.0,0.0,False,LSEC
TTLL10-AS1,,1.0,1.0,0.0,False,LSEC
TTN-AS1,-0.0371979895835094,0.25736475214451876,1.0,1.3324928,False,LSEC
TTTY10,,1.0,1.0,0.0,False,LSEC
TTTY14,0.01776322677416757,0.5886950667347152,1.0,14.908152,False,LSEC
UBAC2-AS1,-0.05314842649158431,0.10546860853691897,1.0,14.06594,False,LSEC
UBBP4,0.004561411635588663,0.8895741432658641,1.0,14.642508,False,LSEC
UBOX5-AS1,,1.0,1.0,0.0,False,LSEC
UBXN7-AS1,-0.0335998478365658,0.30629997926941505,1.0,14.849297,False,LSEC
UGDH-AS1,-0.00880872124149287,0.7885999065749235,1.0,15.633469,False,LSEC
UNC5B-AS1,,1.0,1.0,0.0,False,LSEC
UPK1A-AS1,,1.0,1.0,0.0,False,LSEC
USP2-AS1,,1.0,1.0,0.0,False,LSEC
USP3-AS1,-0.007582415634705859,0.8174698638275056,1.0,13.871101,False,LSEC
USP30-AS1,0.040589729895272195,0.21645914454678233,1.0,14.735617,False,LSEC
UXT-AS1,,1.0,1.0,0.0,False,LSEC
VAC14-AS1,0.031947853176397395,0.33070645393954345,1.0,13.929936,False,LSEC
VAV3-AS1,,1.0,1.0,0.0,False,LSEC
VCAN-AS1,,1.0,1.0,0.0,False,LSEC
VIM-AS1,-0.03603696475433069,0.27252500137566027,1.0,14.096699,False,LSEC
VIPR1-AS1,,1.0,1.0,0.0,False,LSEC
VPS13A-AS1,,1.0,1.0,0.0,False,LSEC
VPS9D1-AS1,,1.0,1.0,0.0,False,LSEC
WAC-AS1,0.028049155567963478,0.3931375441273849,1.0,1.3485088,False,LSEC
WARS2-IT1,0.039047376104485707,0.23444138365313702,1.0,13.743206,False,LSEC
WASF3-AS1,0.013430060449223315,0.6826799390072366,1.0,14.498806,False,LSEC
WASIR1,,1.0,1.0,0.0,False,LSEC
WASIR2,-0.03871463148413421,0.23845555996897258,1.0,13.346067,False,LSEC
WDFY3-AS1,,1.0,1.0,0.0,False,LSEC
WEE2-AS1,0.0044347114660949795,0.8926225699899175,1.0,13.971693,False,LSEC
WNT5A-AS1,,1.0,1.0,0.0,False,LSEC
WT1-AS,-0.008229403179567598,0.8022048493159064,1.0,14.958151,False,LSEC
WWC2-AS2,-0.054726364395442144,0.09550726671479648,1.0,14.5533905,False,LSEC
WWC3-AS1,-0.06112677584135572,0.06255420537693912,1.0,14.164299,False,LSEC
WWTR1-AS1,0.0483568687102726,0.14081293346704032,1.0,13.813467,False,LSEC
XIAP-AS1,-0.017748807320220775,0.5889977405760387,1.0,13.452049,False,LSEC
XIST,0.004738453219450247,0.8853172326126397,1.0,0.28110915,False,LSEC
XXYLT1-AS2,0.06041720042765269,0.06566721941267642,1.0,15.5398655,False,LSEC
YEATS2-AS1,,1.0,1.0,0.0,False,LSEC
ZBED3-AS1,0.044728942992622804,0.17314672586591748,1.0,14.518123,False,LSEC
ZBED5-AS1,0.06832819230043424,0.037320629352907954,1.0,15.912083,False,LSEC
ZBTB11-AS1,0.058070239045542774,0.07688354296935497,1.0,16.249746,False,LSEC
ZBTB20-AS1,,1.0,1.0,0.0,False,LSEC
ZBTB20-AS2,0.048183655926913364,0.1422431012508664,1.0,15.647781,False,LSEC
ZBTB20-AS3,-0.012730179043468693,0.6983840069886892,1.0,13.483024,False,LSEC
ZBTB20-AS4,-0.011972486008882177,0.715531595030256,1.0,13.879145,False,LSEC
ZEB2-AS1,0.035069452882671444,0.28561580876232057,1.0,14.98011,False,LSEC
ZFAS1,0.05145510721757881,0.1170556279203855,1.0,1.3480868,False,LSEC
ZFAT-AS1,,1.0,1.0,0.0,False,LSEC
ZFX-AS1,,1.0,1.0,0.0,False,LSEC
ZFY-AS1,-0.01419904585617662,0.6655822914350765,1.0,14.150346,False,LSEC
ZMIZ1-AS1,-0.014228611170332877,0.6649283172328468,1.0,13.815258,False,LSEC
ZMYM4-AS1,-0.033171908853653995,0.3125049052034425,1.0,14.315085,False,LSEC
ZMYND10-AS1,,1.0,1.0,0.0,False,LSEC
ZNF197-AS1,,1.0,1.0,0.0,False,LSEC
ZNF252P-AS1,-0.025432933318306095,0.4387742837307218,1.0,13.77779,False,LSEC
ZNF286B,-0.00722199552299246,0.8260040819584512,1.0,14.275946,False,LSEC
ZNF295-AS1,,1.0,1.0,0.0,False,LSEC
ZNF32-AS1,,1.0,1.0,0.0,False,LSEC
ZNF32-AS2,-0.018238429591123415,0.578760622010889,1.0,12.90881,False,LSEC
ZNF337-AS1,0.028679787191364946,0.38258225149558706,1.0,13.991911,False,LSEC
ZNF503-AS1,0.0246277078005715,0.45340930560589,1.0,13.571711,False,LSEC
ZNF571-AS1,0.0032046359808326798,0.922294036731438,1.0,14.135675,False,LSEC
ZNF630-AS1,0.05177755514795439,0.11477545785990677,1.0,13.901695,False,LSEC
ZNF667-AS1,0.006343143760812743,0.846898273529458,1.0,1.9495587,False,LSEC
ZNF674-AS1,-0.054399695460030706,0.09750525590443711,1.0,15.3844795,False,LSEC
ZNF781,0.03589811699753411,0.2743780491382454,1.0,2.7164707,False,LSEC
ZNRF3-AS1,0.012518472992761187,0.7031601894636144,1.0,15.343695,False,LSEC
ZRANB2-AS1,,1.0,1.0,0.0,False,LSEC
ZSCAN16-AS1,0.06800777464446463,0.03822330744284562,1.0,3.0258098,False,LSEC
A1BG-AS1,-0.004047238277094974,0.4411830681052783,0.684785949235351,1.7995739,False,Kupffer
A2M-AS1,0.03994545939027564,2.8556782520320466e-14,4.3235970728134324e-13,2.298202,False,Kupffer
A2ML1-AS2,,1.0,1.0,0.0,False,Kupffer
ABCC5-AS1,0.006855614353448027,0.19201337396637833,0.39929528128430003,7.719266,False,Kupffer
ACTA2-AS1,7.488833547791863e-05,0.9886294679706457,1.0,9.090461,False,Kupffer
ACVR2B-AS1,0.006079200155318368,0.24731770232589614,0.473872808205445,8.738502,False,Kupffer
ADAM20P1,0.007319902335672095,0.1636185932474807,0.3639248607540615,10.170353,False,Kupffer
ADAMTS9-AS2,-0.004005191616811008,0.44594342932948394,0.690932099661301,8.615587,False,Kupffer
ADAMTSL4-AS1,-0.005464995013319563,0.29833887692075867,0.5443265344241326,0.9042654,False,Kupffer
ADIPOQ-AS1,0.0024366352375634194,0.6428662808008051,0.8695824456600232,8.612706,False,Kupffer
ADORA2A-AS1,-0.001028202261472393,0.8448699936135037,1.0,5.5353293,False,Kupffer
ADPGK-AS1,0.006515827044169043,0.214982027161348,0.43551523342780124,1.0184927,False,Kupffer
AFAP1-AS1,-0.0037847327077425246,0.4713764452129745,0.7149347490664271,8.6750145,False,Kupffer
AGAP2-AS1,0.007079857068188634,0.17787677156234988,0.38473096205089713,3.0054135,False,Kupffer
AGBL5-AS1,0.002322103858739739,0.6585619603346496,0.8852631959015618,9.728875,False,Kupffer
AIRN,-0.0009193797978531067,0.8611118475766721,1.0,9.734504,False,Kupffer
ALG13-AS1,-0.002558160746471496,0.6263848027234297,0.8553324125796199,8.794514,False,Kupffer
ALKBH3-AS1,0.010577110268024593,0.044126015691517646,0.14590326261218287,8.557309,False,Kupffer
AP4B1-AS1,0.008308227424528282,0.11385702333304347,0.2915685790398116,11.129433,False,Kupffer
APOA1-AS,,1.0,1.0,0.0,False,Kupffer
APOBEC3B-AS1,-0.01186254339219339,0.023974714346055432,0.09014903385088462,9.615404,False,Kupffer
AQP4-AS1,-0.0032774892478297946,0.5328171287161053,0.7754315590687899,9.6082535,False,Kupffer
ARAP1-AS1,-0.0027457369023739828,0.6013099432019767,0.8369846467472677,10.551738,False,Kupffer
ARAP1-AS2,-0.011607488674168274,0.02717519676479592,0.0989544084726535,10.85543,False,Kupffer
ARHGAP26-AS1,-0.0018209425465536859,0.7289462341464857,0.9517104388327038,8.815825,False,Kupffer
ARHGAP31-AS1,-0.011271025782546327,0.03195632734767366,0.11352056754550445,3.6202383,False,Kupffer
ARHGAP5-AS1,0.056903077048743214,2.286385369924171e-27,8.578915540193737e-26,3.2465725,False,Kupffer
ARIH2OS,0.021871784620231937,3.1447603785443916e-05,0.0002280611938389756,1.0822406,False,Kupffer
ARMCX3-AS1,,1.0,1.0,0.0,False,Kupffer
ARSD-AS1,-0.001519662283785297,0.7724332776678914,0.9848384892012401,10.239505,False,Kupffer
ASB16-AS1,0.012478033917364899,0.01756437287621123,0.06858847869760312,0.9061179,False,Kupffer
ASMTL-AS1,0.015474383870290456,0.0032298782480800143,0.01557198283850867,1.587956,False,Kupffer
ATP11A-AS1,0.007830998046760651,0.13615320147407117,0.32016406777145345,3.3952541,False,Kupffer
ATP1B3-AS1,0.006361677224626374,0.22603099979229357,0.44884493182451196,4.0379667,False,Kupffer
ATP6V0E2-AS1,0.003352529055571566,0.5234790937947751,0.768303499906277,10.850917,False,Kupffer
BACH1-IT2,-0.01107780703033209,0.03501513794900215,0.12087225619995542,1.2610207,False,Kupffer
BCAR4,,1.0,1.0,0.0,False,Kupffer
BCDIN3D-AS1,0.00038763975893323316,0.9411947778832567,1.0,2.3662024,False,Kupffer
BDNF-AS,0.009550281956111906,0.06914511857815385,0.20576633563085092,11.012705,False,Kupffer
BFSP2-AS1,-0.004628501217558072,0.37841877962153303,0.6186189997699262,8.306838,False,Kupffer
BHLHE40-AS1,0.023613953253949136,6.977051472056282e-06,5.575180944800529e-05,11.434165,False,Kupffer
BLACE,0.0001873435453965793,0.9715601007506263,1.0,8.889805,False,Kupffer
BOK-AS1,-0.008243748177911554,0.11668969722512432,0.29274188577116944,8.9915495,False,Kupffer
BRWD1-AS1,-0.004552607669523403,0.3862869431336287,0.6269808120283104,8.493491,False,Kupffer
BSN-AS1,,1.0,1.0,0.0,False,Kupffer
BTBD9-AS1,,1.0,1.0,0.0,False,Kupffer
C10orf55,0.009276748600046292,0.07749434064598895,0.2251771581733618,10.7764435,False,Kupffer
C14orf178,0.008891621073754399,0.09062337894704084,0.24988509827451363,9.457485,False,Kupffer
C1QTNF1-AS1,0.0077195298295661225,0.14181740312401533,0.329001126064584,8.5311775,False,Kupffer
C1RL-AS1,-0.011282544442800748,0.031781445657277176,0.11352056754550445,3.3418393,False,Kupffer
C1orf220,0.005757114289873033,0.27325643189865384,0.5038895314712356,10.1144285,False,Kupffer
C21orf91-OT1,-0.002203789674107398,0.6749354729509791,0.8988723968467515,8.655253,False,Kupffer
C2orf27A,0.010202211732676512,0.052192520983135704,0.16438739273155514,2.7299728,False,Kupffer
C5orf60,-0.0032116541188181207,0.5410785592092937,0.7836714589684743,8.053995,False,Kupffer
C5orf64,0.016861938642066355,0.0013316357947339992,0.007182510567846507,10.574851,False,Kupffer
C6orf47-AS1,0.004883547934592395,0.35270774446913494,0.596650103731243,11.056091,False,Kupffer
C8orf44,-0.004939158186567986,0.34725200269903744,0.5946001554152169,0.74677896,False,Kupffer
C9orf163,0.004382741178280785,0.40425597980246414,0.6460609454991233,10.183728,False,Kupffer
CACNA1C-AS1,0.013085421563378797,0.012764377542722399,0.052455513425568714,9.353541,False,Kupffer
CACNA1C-AS2,0.020141606262043785,0.00012640567964698857,0.0008264250116314481,2.9037185,False,Kupffer
CACTIN-AS1,0.005310035331034969,0.3122497816122029,0.5564603274089513,8.526023,False,Kupffer
CAHM,0.002480091444838403,0.6369519142196778,0.8642916697666382,1.0244541,False,Kupffer
CASC11,0.011432610237318326,0.029577016284368995,0.10635402105587684,2.8269882,False,Kupffer
CASC15,0.002678431358741556,0.6102551456394233,0.8426403050989156,1.502492,False,Kupffer
CASC18,,1.0,1.0,0.0,False,Kupffer
CASC19,,1.0,1.0,0.0,False,Kupffer
CASC2,0.008252149895876752,0.11631749044841772,0.29274188577116944,10.655947,False,Kupffer
CASC20,,1.0,1.0,0.0,False,Kupffer
CASC8,-0.016247621477617564,0.0019871645615659114,0.010269000099589112,10.231313,False,Kupffer
CASK-AS1,0.004785314376411163,0.362476815514236,0.6045052462458966,7.9211826,False,Kupffer
CCDC140,-0.007743867060746116,0.1405655243523327,0.32780229177139913,9.148645,False,Kupffer
CCDC144NL,0.014783139557520805,0.0049020462234902265,0.02250247814293652,2.2636552,False,Kupffer
CCDC148-AS1,-0.000260852658476777,0.9604088379931469,1.0,9.261161,False,Kupffer
CCDC183-AS1,0.010514956849233191,0.04538560869015897,0.1489269212912821,9.766278,False,Kupffer
CCDC26,0.05631949904143586,7.670607139782161e-27,2.7582224840133354e-25,3.8719306,False,Kupffer
CCND2-AS1,0.014419949078959477,0.006064480181389597,0.027401290034236764,10.754178,False,Kupffer
CCNT2-AS1,0.014209918076873551,0.006844861728428735,0.03029290088017435,2.109295,False,Kupffer
CD27-AS1,0.04653292832169867,7.996734367364886e-19,1.6431385140561658e-17,1.2653162,False,Kupffer
CDKN2B-AS1,0.008124294921242933,0.12208341597171404,0.30102282281025494,10.329304,False,Kupffer
CELF2-AS1,0.004827602994166877,0.3582507293114124,0.6003308337781532,9.589576,False,Kupffer
CERS6-AS1,-0.006221009848686601,0.2364620211019949,0.46168942129190405,9.414857,False,Kupffer
CFLAR-AS1,-0.004530276790729903,0.3886209491136183,0.6272663041097624,1.5766721,False,Kupffer
CIRBP-AS1,-0.008220720986258713,0.11771462723371186,0.294457168993314,8.534249,False,Kupffer
CKMT2-AS1,0.014646977483412184,0.005311889600746941,0.024127161712866368,1.5159388,False,Kupffer
CLLU1,0.007060384992430412,0.17907271754928256,0.3863493881125771,9.914123,False,Kupffer
CLRN1-AS1,-0.0028442489293257823,0.5883251271574753,0.8240317238473207,7.6552916,False,Kupffer
CLYBL-AS1,,1.0,1.0,0.0,False,Kupffer
COL4A2-AS1,0.01583121029972937,0.002587768182162115,0.012834735294286812,11.9176445,False,Kupffer
COL4A2-AS2,0.007032993098173416,0.18076519482770909,0.38806060481669885,10.935602,False,Kupffer
COLCA1,,1.0,1.0,0.0,False,Kupffer
CPB2-AS1,0.006430162612416586,0.2210731480196033,0.44576197836663,10.644534,False,Kupffer
CRNDE,-0.005253401122077609,0.31743887071893706,0.5590811131233524,12.360027,False,Kupffer
CSNK1G2-AS1,0.005411439733635023,0.303099041184524,0.5483741562730486,8.55293,False,Kupffer
CTC-338M12.4,0.0032773990288732717,0.5328284061735717,0.7754315590687899,1.6413746,False,Kupffer
CYP1B1-AS1,-0.035105504249644044,2.346196060544733e-11,3.022040597388216e-10,4.035618,False,Kupffer
CYP4A22-AS1,-0.00013689022043398386,0.9792171733538286,1.0,7.949606,False,Kupffer
CYP4F35P,-0.0015250031528652765,0.7716556540500096,0.9848384892012401,9.30986,False,Kupffer
DAB1-AS1,,1.0,1.0,0.0,False,Kupffer
DACT3-AS1,0.004733089963232767,0.36773872072765434,0.6068957767136778,8.376793,False,Kupffer
DBH-AS1,0.007474220504137144,0.15491826428670147,0.3490717025572411,8.046138,False,Kupffer
DCTN1-AS1,0.005908136802301568,0.2608711011487639,0.48941687019865926,8.175154,False,Kupffer
DDX11-AS1,0.01112127368658726,0.03430605994442816,0.1193795553711351,9.758728,False,Kupffer
DDX39B-AS1,0.0015070941167235894,0.7742640870751483,0.9848722806807876,1.7589054,False,Kupffer
DENND5B-AS1,0.011871879627680606,0.023864040347001486,0.09014903385088462,9.510895,False,Kupffer
DGCR5,0.010241573859036637,0.05129140650873875,0.16221098275378804,7.4812603,False,Kupffer
DGUOK-AS1,-0.04143059225888365,3.078736206354748e-15,4.920276566822495e-14,2.7529469,False,Kupffer
DHRS4-AS1,-0.00891372234698582,0.08982441267532397,0.24988509827451363,7.6292896,False,Kupffer
DIAPH2-AS1,0.0014949854888589463,0.7760291435259972,0.9848722806807876,8.155295,False,Kupffer
